Date,Close,Prediction
2021-07-14,15853.9501953125,15422.528
2021-07-15,15924.2001953125,15384.13
2021-07-16,15923.400390625,15571.026
2021-07-19,15752.400390625,15486.205
2021-07-20,15632.099609375,15278.398
2021-07-22,15824.0498046875,15227.315
2021-07-23,15856.0498046875,15463.783
2021-07-26,15824.4501953125,15419.746
2021-07-27,15746.4501953125,15413.926
2021-07-28,15709.400390625,15341.22
2021-07-29,15778.4501953125,15236.053
2021-07-30,15763.0498046875,15437.643
2021-08-02,15885.150390625,15347.158
2021-08-03,16130.75,15489.145
2021-08-04,16258.7998046875,15713.462
2021-08-05,16294.599609375,15851.895
2021-08-06,16238.2001953125,15831.874
2021-08-09,16258.25,15792.0
2021-08-10,16280.099609375,15800.071
2021-08-11,16282.25,15850.869
2021-08-12,16364.400390625,15814.365
2021-08-13,16529.099609375,15938.957
2021-08-16,16563.05078125,16080.81
2021-08-17,16614.599609375,16074.977
2021-08-18,16568.849609375,16133.536
2021-08-20,16450.5,16126.205
2021-08-23,16496.44921875,15905.026
2021-08-24,16624.599609375,16099.638
2021-08-25,16634.650390625,16136.466
2021-08-26,16636.900390625,16193.1455
2021-08-27,16705.19921875,16140.265
2021-08-30,16931.05078125,16203.355
2021-08-31,17132.19921875,16492.256
2021-09-01,17076.25,16625.143
2021-09-02,17234.150390625,16572.186
2021-09-03,17323.599609375,16684.326
2021-09-06,17377.80078125,16798.14
2021-09-07,17362.099609375,16863.404
2021-09-08,17353.5,16802.639
2021-09-09,17369.25,16797.041
2021-09-13,17355.30078125,16817.88
2021-09-14,17380.0,16793.408
2021-09-15,17519.44921875,16886.037
2021-09-16,17629.5,16981.955
2021-09-17,17585.150390625,17096.422
2021-09-20,17396.900390625,17068.988
2021-09-21,17562.0,16762.53
2021-09-22,17546.650390625,17021.148
2021-09-23,17822.94921875,16972.521
2021-09-24,17853.19921875,17321.39
2021-09-27,17855.099609375,17280.416
2021-09-28,17748.599609375,17277.904
2021-09-29,17711.30078125,17137.424
2021-09-30,17618.150390625,17142.85
2021-10-01,17532.05078125,17033.496
2021-10-04,17691.25,16895.197
2021-10-05,17822.30078125,17214.035
2021-10-06,17646.0,17198.355
2021-10-07,17790.349609375,17104.39
2021-10-08,17895.19921875,17295.66
2021-10-11,17945.94921875,17310.543
2021-10-12,17991.94921875,17370.607
2021-10-13,18161.75,17358.588
2021-10-14,18338.55078125,17659.37
2021-10-18,18477.05078125,17743.545
2021-10-19,18418.75,17927.322
2021-10-20,18266.599609375,17772.803
2021-10-21,18178.099609375,17628.877
2021-10-22,18114.900390625,17578.955
2021-10-25,18125.400390625,17525.846
2021-10-26,18268.400390625,17536.066
2021-10-27,18210.94921875,17666.873
2021-10-28,17857.25,17604.256
2021-10-29,17671.650390625,17208.396
2021-11-01,17929.650390625,17102.154
2021-11-02,17888.94921875,17376.732
2021-11-03,17829.19921875,17303.518
2021-11-04,17916.80078125,17256.643
2021-11-08,18068.55078125,17324.047
2021-11-09,18044.25,17497.633
2021-11-10,18017.19921875,17418.732
2021-11-11,17873.599609375,17376.246
2021-11-12,18102.75,17228.514
2021-11-15,18109.44921875,17568.297
2021-11-16,17999.19921875,17499.48
2021-11-17,17898.650390625,17377.043
2021-11-18,17764.80078125,17295.979
2021-11-22,17416.55078125,17155.541
2021-11-23,17503.349609375,16825.45
2021-11-24,17415.05078125,16874.66
2021-11-25,17536.25,16905.33
2021-11-26,17026.44921875,16924.275
2021-11-29,17053.94921875,16389.074
2021-11-30,16983.19921875,16519.992
2021-12-01,17166.900390625,16558.777
2021-12-02,17401.650390625,16624.59
2021-12-03,17196.69921875,16850.73
2021-12-06,16912.25,16668.982
2021-12-07,17176.69921875,16354.812
2021-12-08,17469.75,16743.662
2021-12-09,17516.849609375,16965.406
2021-12-10,17511.30078125,16926.312
2021-12-13,17368.25,16926.967
2021-12-14,17324.900390625,16895.008
2021-12-15,17221.400390625,16702.621
2021-12-16,17248.400390625,16722.693
2021-12-17,16985.19921875,16758.656
2021-12-20,16614.19921875,16478.1
2021-12-21,16770.849609375,15961.348
2021-12-22,16955.44921875,16462.246
2021-12-23,17072.599609375,16391.904
2021-12-24,17003.75,16633.781
2021-12-27,17086.25,16442.74
2021-12-28,17233.25,16510.045
2021-12-29,17213.599609375,16779.354
2021-12-30,17203.94921875,16640.316
2021-12-31,17354.05078125,16709.236
2022-01-03,17625.69921875,16819.85
2022-01-04,17805.25,17093.754
2022-01-05,17925.25,17229.834
2022-01-06,17745.900390625,17327.191
2022-01-07,17812.69921875,17047.441
2022-01-10,18003.30078125,17314.064
2022-01-11,18055.75,17416.57
2022-01-12,18212.349609375,17442.844
2022-01-13,18257.80078125,17666.459
2022-01-14,18255.75,17611.232
2022-01-17,18308.099609375,17588.63
2022-01-18,18113.05078125,17704.11
2022-01-19,17938.400390625,17478.205
2022-01-20,17757.0,17326.922
2022-01-21,17617.150390625,17124.654
2022-01-24,17149.099609375,16976.115
2022-01-25,17277.94921875,16561.803
2022-01-27,17110.150390625,16632.838
2022-01-28,17101.94921875,16473.1
2022-01-31,17339.849609375,16710.904
2022-02-01,17576.849609375,16824.584
2022-02-02,17780.0,17011.674
2022-02-03,17560.19921875,17249.678
2022-02-04,17516.30078125,16914.436
2022-02-07,17213.599609375,16987.84
2022-02-08,17266.75,16609.89
2022-02-09,17463.80078125,16728.99
2022-02-10,17605.849609375,16979.666
2022-02-11,17374.75,17045.807
2022-02-14,16842.80078125,16713.768
2022-02-15,17352.44921875,16216.732
2022-02-16,17322.19921875,16906.602
2022-02-17,17304.599609375,16768.463
2022-02-18,17276.30078125,16786.21
2022-02-21,17206.650390625,16704.803
2022-02-22,17092.19921875,16644.76
2022-02-23,17063.25,16416.861
2022-02-24,16247.9501953125,16647.367
2022-02-25,16658.400390625,15508.703
2022-02-28,16793.900390625,16447.072
2022-03-02,16605.94921875,16047.021
2022-03-03,16498.05078125,16122.35
2022-03-04,16245.349609375,16047.937
2022-03-07,15863.150390625,15666.747
2022-03-08,16013.4501953125,15257.668
2022-03-09,16345.349609375,15555.87
2022-03-10,16594.900390625,15900.247
2022-03-11,16630.44921875,16254.906
2022-03-14,16871.30078125,16022.659
2022-03-15,16663.0,16419.361
2022-03-16,16975.349609375,16148.045
2022-03-17,17287.05078125,16592.656
2022-03-21,17117.599609375,16893.535
2022-03-22,17315.5,16568.398
2022-03-23,17245.650390625,16804.322
2022-03-24,17222.75,16779.512
2022-03-25,17153.0,16637.068
2022-03-28,17222.0,16685.654
2022-03-29,17325.30078125,16650.799
2022-03-30,17498.25,16865.799
2022-03-31,17464.75,17038.818
2022-04-01,17670.44921875,16889.625
2022-04-04,18053.400390625,17130.78
2022-04-05,17957.400390625,17577.227
2022-04-06,17807.650390625,17307.727
2022-04-07,17639.55078125,17203.828
2022-04-08,17784.349609375,17051.246
2022-04-11,17674.94921875,17244.42
2022-04-12,17530.30078125,17069.934
2022-04-13,17475.650390625,16910.977
2022-04-18,17173.650390625,17006.104
2022-04-19,16958.650390625,16438.785
2022-04-20,17136.55078125,16553.656
2022-04-21,17392.599609375,16594.088
2022-04-22,17171.94921875,16921.225
2022-04-25,16953.94921875,16530.78
2022-04-26,17200.80078125,16383.839
2022-04-27,17038.400390625,16775.09
2022-04-28,17245.05078125,16384.17
2022-04-29,17102.55078125,16858.002
2022-05-02,17069.099609375,16556.746
2022-05-04,16677.599609375,16465.91
2022-05-05,16682.650390625,16227.737
2022-05-06,16411.25,16280.524
2022-05-09,16301.849609375,15768.03
2022-05-10,16240.0498046875,15843.331
2022-05-11,16167.099609375,15802.333
2022-05-12,15808.0,15679.853
2022-05-13,15782.150390625,15311.936
